Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HRMTestSuite,Chrome 63.0.3239.84,,2018-01-03 14:06:52,2018-01-03 14:07:53,1m - 1.037s,FAILED
,,,,,,
Test Cases/HRM_Login,Chrome 63.0.3239.84,,2018-01-03 14:06:53,2018-01-03 14:07:52,59.945s,FAILED
"Statement - For ([row = 1, row <= com.kms.katalon.core.testdata.TestDataFactory.findTestData(HRMLogin).getRowNumbers(), (row++)])",Chrome 63.0.3239.84,,2018-01-03 14:06:53,2018-01-03 14:07:52,59.165s,FAILED
