Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HRMTestSuite,Chrome 63.0.3239.84,,2018-01-04 15:16:28,2018-01-04 15:17:30,1m - 2.658s,FAILED
,,,,,,
Test Cases/HRM_Login,Chrome 63.0.3239.84,,2018-01-04 15:16:28,2018-01-04 15:17:29,1m - 1.033s,FAILED
"Statement - For ([row = 1, row <= com.kms.katalon.core.testdata.TestDataFactory.findTestData(HRMLogin).getRowNumbers(), (row++)])",Chrome 63.0.3239.84,,2018-01-04 15:16:29,2018-01-04 15:17:29,59.843s,FAILED
