Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HRMTestSuite,Chrome 63.0.3239.84,,2018-01-03 12:20:33,2018-01-03 12:22:16,1m - 42.997s,FAILED
,,,,,,
Test Cases/HRM_Login,Chrome 63.0.3239.84,,2018-01-03 12:20:33,2018-01-03 12:22:15,1m - 41.924s,FAILED
"Statement - For ([row = 1, row <= com.kms.katalon.core.testdata.TestDataFactory.findTestData(HRMLogin).getRowNumbers(), (row++)])",Chrome 63.0.3239.84,,2018-01-03 12:20:34,2018-01-03 12:22:15,1m - 41.352s,FAILED
